1000 332643
513 257 84
585 400 47
520 330 48
372 602 95
254 80 70
341 424 96
568 648 89
658 690 5
894 875 60
188 396 8
32 373 4
866 211 86
355 327 83
492 952 11
761 311 44
477 444 97
256 731 87
799 285 76
879 411 98
932 103 70
91 8 7
106 111 100
902 80 19
394 448 23
668 480 47
333 16 76
264 71 18
966 642 85
101 751 48
136 283 74
73 784 69
428 750 62
584 416 51
975 696 90
626 88 36
756 41 100
966 655 78
4 279 88
926 278 56
18 104 41
626 453 21
338 948 62
421 156 67
533 923 82
890 857 9
321 79 34
443 970 95
117 947 83
502 465 15
381 294 85
892 853 43
892 426 84
463 104 80
17 913 96
982 895 5
117 238 97
78 475 73
929 497 37
835 696 97
722 618 71
96 300 79
668 125 7
242 881 55
680 17 79
378 976 52
488 609 80
416 977 85
286 671 14
574 965 60
719 860 23
832 80 48
27 925 19
649 11 95
870 566 21
533 73 98
414 977 93
927 700 44
495 115 68
944 836 5
392 825 65
445 775 44
844 512 14
163 593 47
492 986 63
97 302 54
795 672 1
561 288 82
607 537 34
425 520 2
545 402 5
383 629 70
530 181 2
143 122 92
518 946 69
459 376 17
989 327 34
645 982 3
951 505 95
215 402 7
71 984 59
833 646 32
851 172 26
563 516 17
305 541 58
87 891 70
261 789 41
365 216 88
513 321 47
430 838 91
223 536 28
253 27 3
946 863 59
826 32 21
872 206 32
1 362 42
201 419 17
101 374 87
276 79 37
802 864 21
347 661 38
217 484 98
800 182 93
665 402 37
146 185 10
462 779 21
177 814 88
378 833 5
623 21 19
427 366 53
186 284 13
395 294 10
307 168 64
484 286 49
435 225 80
57 52 89
846 571 15
360 919 90
81 565 34
232 783 63
873 839 77
500 810 43
600 66 76
973 393 72
663 172 62
985 409 6
509 874 49
260 543 17
285 118 34
119 23 9
354 661 32
454 349 33
842 530 7
746 484 86
791 133 36
962 150 92
260 634 45
339 129 25
687 802 40
87 139 95
315 2 36
857 500 41
210 88 50
538 981 95
577 242 70
416 300 72
911 160 18
678 168 1
509 664 24
616 208 7
689 771 75
89 211 16
929 789 88
572 499 13
198 596 24
8 132 10
46 502 67
116 518 74
627 321 85
624 169 8
655 312 28
840 528 83
77 710 70
586 641 74
618 1000 85
833 360 41
385 470 66
561 706 76
338 38 95
149 531 91
811 159 78
625 300 56
721 4 27
174 665 36
668 265 94
607 147 89
179 192 45
57 513 48
853 146 40
632 506 84
13 666 25
727 468 11
145 258 71
944 875 78
188 620 37
225 111 49
647 70 55
705 868 66
658 229 7
765 297 73
462 803 91
108 756 93
763 232 15
895 260 54
721 321 16
520 292 79
717 511 2
38 616 63
890 649 65
277 273 41
469 734 65
605 955 87
892 61 29
326 382 54
62 854 76
986 309 74
809 67 45
848 47 23
516 569 79
359 895 79
643 997 96
394 329 75
743 620 8
307 499 27
422 424 76
322 325 19
626 525 24
187 966 9
307 839 57
440 532 27
547 593 64
459 129 45
320 108 2
363 901 58
172 705 88
667 431 52
620 994 45
549 33 90
320 346 1
495 16 77
863 402 9
380 281 1
49 663 64
120 668 75
246 256 78
711 910 90
190 893 99
481 396 98
836 665 67
3 854 51
361 761 85
287 913 88
797 492 96
104 551 92
798 801 31
584 855 85
733 298 57
748 717 86
136 244 69
694 188 39
278 364 88
59 198 94
444 352 12
584 458 81
687 807 71
120 133 9
888 560 89
614 852 30
80 342 80
612 125 52
502 223 20
479 877 55
659 212 93
713 284 13
419 876 51
497 91 25
660 429 17
290 943 83
44 291 100
685 938 100
218 672 53
418 332 71
183 365 6
572 476 78
254 347 42
863 306 7
750 140 79
810 686 37
185 540 68
882 62 55
96 790 85
837 118 41
699 631 3
53 976 99
450 668 72
730 8 25
166 865 9
992 531 13
490 544 92
301 32 40
978 920 51
457 466 72
348 360 49
531 449 31
274 836 82
815 254 82
437 738 94
382 675 78
59 742 54
203 685 83
324 85 39
187 963 97
701 84 59
906 461 10
424 976 58
764 924 59
364 103 97
938 878 18
796 706 36
733 138 42
510 337 93
264 901 14
639 623 75
613 928 89
359 686 2
827 733 61
288 883 64
316 951 9
345 757 73
56 202 66
702 661 52
716 838 38
149 492 68
681 950 40
565 674 12
413 241 79
456 638 27
540 245 79
804 212 77
448 609 3
56 473 38
588 996 3
923 686 51
280 843 9
339 824 64
952 156 49
674 742 69
208 268 1
529 474 88
774 77 27
444 23 94
110 905 80
1000 374 1
234 494 31
986 593 63
394 373 25
726 92 72
64 58 50
747 959 80
626 59 67
701 281 74
394 69 33
640 596 62
222 459 4
479 182 57
63 708 81
966 897 27
539 929 27
465 157 53
650 827 52
837 359 69
462 112 90
436 681 67
668 929 70
109 52 61
71 822 14
104 10 37
670 782 22
175 188 100
503 168 81
458 810 37
550 549 27
913 424 68
120 686 44
164 135 91
163 765 51
435 891 17
111 649 82
852 989 19
840 386 79
214 381 92
361 608 20
125 983 65
315 721 36
548 720 77
232 634 29
562 130 57
488 305 7
266 633 64
344 261 58
658 974 59
694 317 33
874 973 37
722 629 36
894 194 30
556 111 49
173 202 93
20 128 11
934 275 69
177 815 58
229 910 58
819 805 7
370 769 99
598 697 93
592 55 16
6 789 21
181 687 16
569 581 48
615 918 22
100 532 57
994 376 21
15 214 69
519 643 26
554 437 11
694 415 66
988 694 82
989 29 40
699 67 32
872 47 72
837 286 86
268 15 13
68 462 77
453 140 23
918 664 45
525 377 35
377 816 4
572 962 10
328 776 28
847 667 33
241 547 26
277 357 43
434 286 39
355 585 67
136 639 9
693 611 17
514 276 73
56 734 9
199 488 71
748 591 80
784 203 12
697 316 65
43 972 80
605 235 3
112 687 48
362 550 53
904 930 14
812 538 55
826 922 73
138 18 28
417 598 61
798 545 89
96 582 76
747 695 14
214 418 77
705 264 77
891 268 36
494 70 95
457 544 44
139 378 98
106 625 53
42 856 61
78 322 85
656 94 41
177 344 75
172 508 49
518 259 85
197 760 78
193 930 73
480 220 88
663 807 30
810 56 80
898 249 5
350 707 56
379 534 35
340 574 81
562 804 23
417 741 77
171 950 92
215 176 50
369 661 93
465 659 27
230 679 47
738 481 4
747 533 71
697 153 94
155 737 55
397 598 30
241 528 97
955 158 48
544 336 16
669 279 32
740 925 50
991 207 92
941 896 80
767 383 2
183 862 42
828 306 28
233 107 54
10 850 19
984 693 21
830 114 97
521 256 26
974 802 42
18 407 8
438 171 42
311 647 56
251 724 30
331 105 81
959 668 95
774 296 41
860 948 13
285 121 63
581 123 96
263 945 48
266 323 5
131 991 63
137 706 50
944 855 26
285 650 55
642 586 1
216 669 35
73 580 6
436 637 95
810 863 36
866 253 86
395 591 73
317 838 6
328 147 9
775 12 19
215 451 46
200 604 40
289 426 12
20 277 12
495 6 84
494 575 1
957 391 53
251 960 25
357 442 85
222 585 82
941 595 93
578 311 1
109 809 80
119 452 57
146 235 70
554 272 96
273 865 79
553 780 81
132 849 11
65 311 19
504 392 28
94 720 36
68 845 54
945 422 40
106 642 57
294 977 3
127 500 85
447 597 56
595 741 70
719 902 53
800 917 32
89 57 31
499 470 11
875 354 18
312 780 89
151 394 53
936 965 83
515 364 19
453 879 68
467 461 34
744 69 57
433 890 37
548 326 63
156 530 36
461 846 30
779 315 90
981 799 95
365 251 11
734 907 32
443 783 19
233 223 73
147 426 27
7 400 78
651 283 33
426 572 91
811 542 62
957 892 97
797 966 29
712 951 22
482 906 20
74 718 83
465 162 15
219 151 74
703 267 7
112 386 51
111 737 12
59 752 90
243 92 71
373 610 13
843 437 98
592 290 79
26 103 92
987 218 100
408 147 92
478 773 66
866 369 76
905 836 6
221 972 91
560 225 53
152 755 28
243 403 8
476 752 68
880 148 51
571 937 11
402 76 59
993 289 34
648 125 25
673 129 17
432 567 26
543 568 24
785 845 87
158 818 87
347 332 78
950 672 71
286 588 71
500 879 84
108 369 32
680 140 78
892 945 89
916 983 4
228 944 31
402 974 59
824 947 63
666 393 28
803 30 87
175 286 58
285 924 28
360 273 86
278 295 57
960 172 77
785 798 60
250 490 31
500 637 73
224 348 19
498 781 95
575 319 92
468 111 5
76 908 62
659 42 3
127 83 54
733 271 13
55 364 68
501 185 12
144 25 42
338 5 53
274 122 10
556 634 56
300 832 21
521 936 57
826 232 52
383 484 84
189 319 55
745 611 41
675 947 89
947 1000 34
185 553 21
901 917 48
786 289 91
989 345 15
857 829 96
783 809 43
129 272 40
563 480 25
412 437 98
549 36 57
931 614 96
702 685 43
233 920 24
137 46 45
31 498 42
733 417 66
10 679 21
385 656 72
232 614 33
353 560 89
204 89 99
108 764 76
306 973 96
97 676 12
595 939 95
309 11 43
433 280 27
481 932 69
340 384 24
14 320 10
331 944 6
516 196 75
922 744 97
235 706 85
174 144 52
428 893 88
11 201 55
849 720 4
731 370 88
434 932 79
76 7 2
65 461 46
929 611 43
390 104 40
102 841 69
46 131 74
510 477 70
36 541 85
365 593 29
184 341 1
944 728 32
889 870 98
806 167 7
156 733 97
962 29 65
441 278 75
750 764 73
194 581 20
705 328 38
318 102 97
523 518 91
417 290 75
877 704 32
623 418 43
506 677 88
18 170 40
253 686 88
772 942 24
792 441 8
607 655 75
19 703 49
874 431 87
700 5 29
438 964 30
246 270 41
215 84 38
434 980 25
887 732 90
390 362 82
659 418 40
796 439 23
342 67 91
346 528 28
872 566 54
826 736 83
383 437 98
581 190 97
488 732 90
376 374 48
325 268 77
830 405 57
874 334 56
639 750 56
966 197 19
206 433 88
817 952 81
364 674 23
134 354 75
900 759 55
985 80 77
509 305 89
637 282 13
996 707 86
919 291 88
67 307 3
951 405 100
46 132 80
340 866 65
169 223 30
751 533 10
803 957 69
134 907 56
507 987 50
71 974 50
177 698 1
115 132 95
187 703 77
752 15 55
503 20 51
522 834 96
637 974 55
378 74 43
156 218 48
96 903 46
75 171 36
600 549 99
705 230 58
620 225 1
420 596 5
547 99 49
807 552 33
928 774 84
957 133 60
504 510 33
563 930 64
949 549 30
490 44 7
815 3 45
261 152 74
466 89 41
502 845 79
866 744 41
528 866 21
337 86 24
615 17 31
711 282 94
731 417 80
213 541 23
894 584 87
299 719 61
165 363 32
828 428 18
674 296 47
749 683 49
351 604 68
117 661 91
101 584 61
259 503 43
835 2 58
958 97 72
38 398 79
989 324 63
987 28 15
509 357 85
238 938 35
203 493 64
563 599 39
793 146 62
991 397 30
492 284 39
704 22 67
725 770 98
655 170 59
196 11 1
825 701 36
736 942 53
203 447 85
762 395 19
371 897 96
900 765 84
55 175 95
861 618 12
99 775 8
768 62 51
658 927 48
674 253 91
428 278 80
629 637 58
615 179 32
388 166 86
344 146 31
362 684 30
151 781 53
711 784 95
562 872 60
780 193 4
818 19 72
346 206 58
233 408 39
862 716 40
789 242 55
672 306 44
665 267 30
488 468 67
550 522 8
98 17 27
460 962 74
807 879 86
595 23 53
476 180 74
965 55 29
833 575 4
649 656 99
962 227 16
676 891 91
235 969 44
873 733 10
209 453 92
481 3 83
245 774 64
373 566 94
746 707 91
555 956 9
893 506 21
874 687 94
955 505 47
884 728 93
644 558 7
453 314 50
446 609 8
524 680 81
530 936 70
319 496 93
498 349 74
959 584 13
342 120 13
637 416 90
686 922 24
481 963 9
147 76 61
626 872 62
361 997 70
883 179 83
864 530 80
485 68 6
56 661 17
440 731 42
531 596 27
622 209 72
971 15 75
217 276 90
138 749 13
260 38 56
564 968 31
160 408 58
351 171 70
738 575 39
37 717 81
624 774 25
279 222 68
112 791 99
605 462 94
193 851 100
286 909 46
125 728 95
759 608 76
314 353 81
282 224 43
753 985 19
175 906 81
983 295 52
769 416 54
721 132 65
202 519 31
323 268 11
192 812 25
763 953 67
889 249 7
128 769 80
587 821 35
897 796 81
442 838 99
370 819 71
523 474 60
769 199 18
307 100 79
274 362 50
552 214 91
202 325 43
931 640 23
567 145 34
979 413 70
260 619 20
663 884 72
751 643 24
312 295 46
702 868 94
350 287 4
899 422 9
982 12 97
290 57 99
434 509 56
26 70 28
795 725 54
821 130 65
828 727 97
668 289 84
920 780 21
120 589 79
227 397 59
399 259 78
693 914 29
275 432 41
720 39 70
303 933 93
138 983 15
73 38 86
585 243 27
671 247 1
771 512 53
958 299 65
192 336 8
917 719 19
270 1 47
772 637 25
671 8 20
794 324 55
851 370 37
445 984 7
395 276 54
847 604 9
31 670 14
859 597 94
531 106 12
628 46 57
350 175 85
643 815 69
523 912 64
994 62 80
76 438 3
583 867 40
513 932 7
529 371 4
103 623 77
18 491 14
243 588 50
597 366 9
860 705 96
398 349 56
251 392 99
297 689 91
76 156 99
425 38 15
200 975 8
982 794 61
874 148 52
958 286 11
130 302 3
246 635 55
419 714 28
151 200 66
419 236 15
577 103 88
49 435 98
749 61 95
690 25 3
191 189 64
538 782 28
923 59 8
841 418 6
131 944 49
443 190 31
289 952 23
868 321 71
890 717 58
162 802 15
194 702 66
899 502 21
438 846 92
738 525 83
230 340 3
358 653 38
884 376 50
858 912 94
599 752 51
536 535 70
740 549 51
550 389 48
764 740 45
713 702 22
970 5 52
371 648 88
455 720 80
702 470 34
506 697 46
637 797 78
91 388 96
839 583 67
66 588 70
286 243 63
61 321 95
227 319 34
233 496 90
709 368 77
155 299 5
450 765 81
972 394 49
545 950 89
874 605 34
288 256 80
913 946 76
201 371 21
602 801 94
66 495 77
621 354 11
858 638 92
222 834 54
584 99 64
799 193 29
76 612 2
830 352 74
158 247 39
855 868 7
873 515 55
870 240 2
272 368 70
528 617 37
331 629 8
888 830 10
313 136 20
34 984 5
233 734 21
43 423 99
503 893 73
628 191 93
573 736 55
112 71 87
197 79 3
439 730 71
414 859 53
82 228 66
957 143 52
53 133 60
925 130 41
348 846 70
922 355 34
712 47 46
510 208 37
383 468 70
71 414 84
598 755 68
70 241 25
65 923 12
198 565 13
746 948 59
523 580 67
642 918 92
480 685 34
502 309 30
580 190 9
864 589 40
589 169 12
259 565 95
678 794 6
315 339 73
928 360 88
75 363 46
184 108 50
963 176 53
513 148 100
45 106 93
380 676 79
646 856 24
927 653 20
471 603 49
171 976 7
78 86 29
665 924 53
498 362 43
195 577 28
672 249 41
65 421 33
935 471 6
648 455 40
24 257 16
205 172 36
398 42 29
668 392 90
824 62 44
226 152 80
887 883 90
509 987 94
200 285 99
575 310 77
89 965 50
282 395 53
815 680 49
938 389 67
440 318 17
481 255 56
432 498 94
418 383 65
291 605 17
272 414 59
729 187 54
953 88 86
498 71 15
909 15 98
662 222 19
381 552 47
127 423 94
293 302 68
555 901 93
874 826 33
723 673 44
414 586 64
431 29 17
943 296 25
721 418 56
58 451 66
548 860 28
435 950 62
320 30 53
976 512 78
898 532 27
147 67 70
912 158 97
280 78 68
453 674 71
714 823 58
287 454 33
595 989 40
844 552 46
420 694 68
582 800 77
829 668 13
617 19 34
848 915 23
891 975 42
505 989 70
551 530 51
672 657 70
227 971 64
887 522 37
261 476 97
359 492 13
912 212 46
660 174 72
818 28 64
760 580 82
574 846 64
231 80 29
993 788 78
726 2 92
964 642 15
211 849 9
37 100 79
140 827 67
69 260 20
149 855 82
38 189 67
187 442 80
93 13 88
380 602 47
442 207 50
682 179 95
680 758 77
41 827 37
104 571 78
471 331 74
366 398 53
434 748 92
77 421 18
127 667 80
706 641 100
230 210 70
378 674 56
108 340 80
258 46 84
839 343 92
21 138 16
739 85 5
361 949 9
991 636 48
925 682 92
624 296 99
7 538 19
625 226 28
530 545 39
88 99 72
258 306 52
837 593 74
529 77 89
226 155 73
45 96 48
960 210 76
614 122 58
410 859 96
806 971 27
421 423 35
730 87 88
274 338 12
606 143 42
556 10 15
357 860 35
390 60 40
449 373 50
230 466 81
918 403 72
948 904 56
924 562 13
554 761 21
77 130 98
638 759 85
942 136 72
855 186 35
746 539 28
460 612 15
143 244 82
918 855 39
191 665 52
746 127 38
892 172 24
924 577 22
81 903 38
314 444 79
716 611 49
241 921 72
644 790 77
526 610 45
381 804 49
400 435 38
85 843 43
238 270 97
47 759 3
371 481 39
514 923 67
57 974 86
138 332 99
234 245 92
508 756 68
747 282 78
763 291 70
545 400 11
621 497 93
19 206 93
577 813 88
691 287 70
957 34 88
406 387 56
837 226 28
903 365 52
487 166 22
901 227 95
432 53 98
232 353 62
820 831 31
704 542 34
233 380 3
730 537 59
360 51 32
841 647 56
106 940 91
807 243 7
150 950 83
780 894 35
885 476 99
689 104 93
634 108 43
94 978 94
729 7 91
181 513 84
916 422 85
933 82 67
895 952 60
300 970 11
994 767 77
672 302 39
553 39 90
421 58 23
239 795 16
89 296 33
5 614 30
149 350 64
540 566 63
753 704 26
192 165 9
897 742 49
92 814 36
769 62 97
318 38 24
362 792 56
470 758 84
528 58 99
511 510 100
227 929 88
147 118 83
878 911 57
155 409 43
944 563 87
559 347 32
76 134 30
798 593 89
710 409 86
771 288 38
958 486 44
952 979 17
554 662 7
608 558 9
751 633 3
940 918 63
104 276 18
352 495 71
103 210 29
217 201 91
162 41 41
823 506 46
251 121 89
965 775 29
305 452 74
255 498 33
89 801 4
621 346 88
77 365 42
607 241 43
167 128 82
850 162 98
764 107 64
629 891 44
575 277 54
951 240 40
977 968 13
538 322 60
1 824 40
934 75 23
76 848 96
627 989 31
861 979 79
296 838 47
881 559 46
312 61 86
35 702 32
372 261 84
855 800 79
661 348 88
249 143 99
431 690 68
878 3 95
526 851 9
929 320 21
834 352 99
821 86 100
367 584 32
101 778 54
666 852 95
270 101 61
793 89 81
408 759 65
49 83 72
951 349 1
7 665 89
250 445 14
171 708 100
151 298 70
552 660 62
791 141 44
891 58 56
563 33 78
823 698 31
309 492 28
453 870 18
843 808 51
510 630 44
953 777 91
917 239 19
229 299 78
273 376 64
989 468 41
404 55 9
13 128 82
534 54 12
159 879 29
235 612 34
30 658 100
9 803 53
401 13 13
129 992 13
193 715 24
77 818 78
281 377 47
848 318 98
256 338 58
39 923 71
444 650 81
756 233 10
327 421 71
805 999 89
996 762 3
651 266 28
687 378 74
347 482 14
203 733 95
41 221 10
367 142 28
333 549 51
171 342 63
691 921 72
928 422 16
592 391 86
324 876 75
292 523 91
44 308 67
706 815 30
986 68 54
949 855 87
211 130 32
50 95 38
832 904 31
181 242 46
259 67 41
658 792 29
924 788 100
153 14 61
35 448 23
920 877 76
385 313 43
934 707 41
820 342 11
100 453 66
587 81 41
962 158 100
604 469 70
467 594 41
99 755 96
865 945 63
550 564 11
257 64 82
95 193 96
171 7 52
90 768 15
101 132 22
117 388 55
11 411 52
486 564 46
711 810 65
76 713 67
251 404 5
111 955 42
860 737 1
607 532 98
172 926 34
40 633 33
714 614 63
39 955 88
682 544 69
180 985 52
774 123 10
260 205 20
580 686 99
970 352 8
497 740 9
368 712 77
410 795 40
333 671 48
235 333 91
976 489 79
792 541 89
230 254 80
663 490 74
160 166 11
176 5 70
953 355 85
574 3 85
746 752 20
36 201 85
112 235 99
112 395 31
595 468 41
753 847 49
694 441 60
901 836 17
506 616 20
592 521 46
802 266 55
297 562 40
574 81 36
710 632 73
679 738 82
541 578 60
594 563 35
476 607 51
366 911 28
553 950 21
336 529 91
921 645 43
752 739 62
239 663 28
711 412 64
292 85 65
147 328 12
51 991 11
867 49 11
406 190 27
207 917 81
710 385 2
672 819 74
524 330 99
205 101 5
946 941 77
426 935 87
331 494 95
555 295 48
47 429 38
812 85 18
845 614 92
336 209 21
596 839 8
995 332 92
1 873 86
800 726 79
201 782 3
887 798 74
488 32 69
379 615 11
840 864 96
477 194 80
202 231 90
88 15 3
339 573 37
76 472 79
631 694 41
560 295 63
496 618 53
18 774 97
650 542 31
145 872 99
73 601 81
658 833 92
295 331 92
33 847 81
792 22 87
261 488 25
870 811 10
4 115 85
584 127 69
978 250 96
897 656 49
659 234 59
766 1000 59
635 495 75
424 208 67
666 547 29
30 298 26
134 915 59
5 999 73
654 61 10
161 622 32
637 278 87
841 854 8
368 629 39
467 779 52
554 736 71
566 330 38
657 829 69
635 73 87
530 274 100
598 875 93
859 184 92
459 999 11
173 287 11
545 327 9
785 116 51
447 465 1
856 777 84
501 435 14
107 807 36
882 887 5
136 537 42
366 21 93
617 202 83
212 187 16
27 637 89
278 321 45
107 147 67
207 314 49
372 933 72
774 687 95
850 36 21
177 284 78
706 640 100
187 133 98
669 698 86
243 523 83
150 417 18
397 783 100
579 305 25
607 78 31
912 247 1
576 343 73
393 371 62
96 912 14
45 169 48
886 242 39
184 376 14
795 553 70
743 104 19
772 217 8
54 792 43
859 624 74
929 518 32
266 257 97
286 740 15
194 594 84
197 708 63
847 624 51
653 507 93
570 634 56
269 497 23
161 820 15
155 904 100
595 694 86
290 46 52
523 161 23
484 714 17
655 75 38
676 910 54
511 151 40
233 412 52
753 718 51
311 74 90
580 631 80
727 147 31
388 800 36
238 818 33
537 952 8
514 431 59
351 859 39
55 128 11
792 490 32
591 489 20
878 190 68
82 630 78
367 886 31
980 236 35
995 514 91
775 719 40
296 184 70
462 30 11
771 743 84
52 10 9
512 818 45
294 78 62
604 936 67
456 859 46
901 958 28
663 792 90
259 911 15
607 156 52
297 856 76
615 116 29
916 205 76
531 288 50
988 38 38
529 61 77
139 385 41
883 951 55
367 557 74
28 982 33
935 812 12
562 732 35
708 666 45
315 104 29
94 606 48
511 60 96
433 817 32
842 598 37
307 375 29
52 690 8
859 405 73
88 786 33
524 501 12
766 197 2
72 270 21
486 625 64
631 798 43
384 570 83
750 520 88
3 953 63
204 706 68
532 422 24
247 285 46
626 884 13
277 143 1
912 243 62
774 481 50
90 821 98
617 441 79
544 475 42
732 950 43
2 592 97
16 598 81
774 290 67
516 756 48
334 63 20
177 299 45
3 925 74
862 887 37
721 551 10
175 773 86
985 65 96
198 357 49
72 49 88
674 447 68
158 838 6
173 842 3
239 21 69
753 67 28
975 929 14
784 354 16
940 258 43
308 904 96
423 408 23
21 130 32
742 952 76
775 280 12
530 464 68
493 44 85
864 15 57
746 988 76
331 811 62
404 686 93
935 593 27
958 750 1
950 909 56
964 581 64
708 979 32
170 361 59
443 781 47
888 771 64
887 122 77
507 784 77
136 832 31
285 978 94
82 752 90
473 313 28
433 984 21
323 476 67
574 926 46
501 597 62
943 787 44
217 497 92
702 492 58
968 446 16
539 720 63
463 420 11
941 629 25
135 404 99
374 260 52
662 794 6
701 414 87
251 309 47
830 186 23
762 672 42
511 806 71
164 880 85
822 657 21
505 193 10
633 616 77
917 589 71
770 367 21
76 977 23
904 723 100
146 100 31
870 635 70
450 513 71
274 531 41
957 864 37
747 351 27
53 535 69
911 161 7
952 790 83
878 196 63
805 592 43
405 550 64
876 887 90
453 656 41
520 365 100
326 406 9
1000 783 63
726 881 41
732 264 70
